GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
8600000US90015,90015,ZCTA5 90015,7264,266,28953,3170,34.0,3.3,36532,9132,9.7,2.4,21649,12612,0.7,0.6,11750,32907,20.8,2.5,57958,25853,0.2,0.3,-,**,32.7,2.9,23125,4607,1.9,0.8,16917,32101,51.1,2.8,22462,3476,18.1,2.6,67660,14640,8.8,1.9,16681,5868,49.1,3.2,41471,8484,28.1,3.1,30955,8970,14.0,1.9,12330,666,3385,287,31570,2771,51.5,4.7,28500,5367,48.5,4.7,39913,6853,56.5,4.8,47098,8758,32.1,4.5,16753,1234,11.5,3.1,35714,13594,3879,304,22536,6112,44.1,4.6,12124,1163,37.7,5.0,11548,668,6.4,2.6,43828,28396,55.9,4.6,30708,10169,42.5,5.0,27162,6863,13.4,4.1,45758,24060,26.4,(X),(X),(X),27.3,(X),(X),(X),22.2,(X),(X),(X)
8600000US90016,90016,ZCTA5 90016,17048,363,38050,2167,23.4,2.1,44591,6477,48.7,2.1,31649,2739,0.6,0.3,34896,79840,4.5,0.8,49886,14298,0.1,0.1,-,**,18.8,2.0,42658,4567,4.0,1.0,50588,10676,37.3,2.0,40253,2815,7.0,1.0,84464,12554,4.1,1.2,26429,11860,37.1,2.5,35841,2631,39.4,2.7,43103,4037,19.4,1.9,33887,4729,10585,425,43678,4053,48.5,3.4,34036,4101,51.5,3.4,53141,5028,47.6,2.9,54822,4005,37.7,2.8,33257,3647,14.8,2.6,38438,7668,6463,410,25095,2921,55.4,3.6,23696,3789,49.3,3.3,22527,3733,6.1,1.9,33409,18560,44.6,3.6,27578,7198,35.8,3.8,21183,1944,8.8,2.3,69028,23670,38.7,(X),(X),(X),43.4,(X),(X),(X),28.5,(X),(X),(X)
8600000US90017,90017,ZCTA5 90017,9577,307,21009,1800,34.4,2.7,25285,3046,8.5,1.7,11981,3820,1.2,0.6,18935,19715,20.4,1.9,21667,9609,0.7,1.0,-,**,32.7,2.8,19339,2093,2.2,1.1,16007,7418,51.9,2.4,18658,1275,18.9,2.0,58071,10723,11.5,2.2,13950,5154,50.5,3.1,27047,3170,24.6,2.4,22134,4696,13.4,1.5,12451,1665,4302,267,20770,2350,52.7,4.4,18068,1697,47.3,4.4,28938,5512,56.7,4.6,22029,4070,28.1,4.4,17877,3555,15.2,3.3,22045,5035,5275,334,19868,2208,46.4,4.1,17229,5681,35.0,3.4,15604,5177,11.4,3.2,19938,8646,53.6,4.1,23562,4384,41.3,3.7,19179,2853,12.3,2.5,39152,7377,21.5,(X),(X),(X),25.5,(X),(X),(X),17.2,(X),(X),(X)
8600000US90018,90018,ZCTA5 90018,15569,263,32104,2457,17.5,2.2,36414,6005,43.0,2.5,30644,4672,0.8,0.4,46711,15103,4.9,0.9,22708,7847,0.0,0.2,-,**,30.7,2.1,33645,3690,3.1,0.9,26198,5786,44.8,2.4,34111,2249,5.2,1.1,63861,14504,2.9,0.8,23333,15001,37.2,2.2,30280,4633,39.6,2.5,38967,2937,20.3,1.7,24174,2550,10310,395,35784,2261,48.9,2.8,27200,3879,51.1,2.8,43441,3477,48.7,3.2,45539,4007,37.9,3.1,24141,3124,13.4,2.3,30833,7486,5259,385,21828,1826,56.3,3.7,19719,2645,49.8,3.9,17433,3776,6.4,1.8,26304,8064,43.7,3.7,26707,5204,34.7,4.0,21510,4405,9.1,2.4,45272,9899,41.9,(X),(X),(X),43.5,(X),(X),(X),33.7,(X),(X),(X)
8600000US90019,90019,ZCTA5 90019,24161,379,43244,2179,35.2,1.7,49777,3125,28.2,1.9,40449,2729,0.5,0.2,44583,67839,15.7,1.2,50351,3588,0.2,0.2,-,**,16.7,1.5,35345,1878,3.5,0.8,49830,13589,34.6,1.8,35742,1821,18.8,1.3,76313,6772,3.2,0.8,40243,11425,39.8,1.9,47730,3596,38.7,1.9,45317,4196,18.3,1.4,33000,4739,14483,526,45055,3247,45.1,2.4,37943,3189,54.9,2.4,53428,4308,56.7,2.9,52448,3436,31.1,2.8,31020,4095,12.3,2.1,39362,4804,9678,506,37386,3498,52.6,3.9,36388,4129,42.0,3.8,29892,7853,10.6,1.9,68513,8230,47.4,3.9,39223,4915,32.9,3.9,25869,7989,14.5,2.6,63068,16273,29.9,(X),(X),(X),33.3,(X),(X),(X),23.5,(X),(X),(X)
8600000US90020,90020,ZCTA5 90020,16374,414,37121,1563,26.0,2.2,34365,3543,7.2,1.4,34417,14773,0.0,0.1,-,**,49.0,2.0,38453,2049,0.3,0.3,-,**,15.3,1.6,36250,3019,2.2,0.7,32325,7363,26.6,1.7,33345,2690,15.6,1.6,41068,5420,6.4,1.2,28277,4478,51.1,2.4,38698,2012,31.8,2.3,39966,2681,10.7,1.2,23478,5184,8632,489,38035,1843,43.4,3.4,30979,2685,56.6,3.4,40227,2893,60.1,3.3,44769,2994,24.5,2.6,21786,4282,15.4,2.8,31622,6410,7742,434,33065,2735,45.9,3.2,27982,4999,37.9,3.2,23867,3796,8.1,2.1,44669,17401,54.1,3.2,37839,3837,40.3,3.7,32395,3200,13.7,2.7,57830,14673,23.7,(X),(X),(X),24.9,(X),(X),(X),20.4,(X),(X),(X)
8600000US90021,90021,ZCTA5 90021,1680,207,12748,1885,37.8,7.4,12330,18191,27.2,6.9,10466,2653,1.8,2.9,-,**,4.9,2.8,54116,7956,0.0,2.1,-,**,23.8,6.7,14052,3442,4.5,3.6,17419,63897,42.1,8.5,13730,3414,22.6,6.1,30750,51404,0.4,0.6,-,**,31.1,6.2,39574,13609,57.7,7.3,10933,1070,10.8,5.3,12451,2540,209,83,39492,12236,39.2,17.3,34375,9358,60.8,17.3,55417,26213,60.8,20.9,60208,20113,18.7,14.5,18563,18611,20.6,17.4,8854,31290,1471,199,12002,911,25.4,8.1,13545,2459,20.7,8.0,12284,2244,4.8,3.1,61250,34073,74.6,8.1,11539,1008,67.7,7.7,11008,907,6.9,3.5,36813,13990,29.1,(X),(X),(X),33.5,(X),(X),(X),27.7,(X),(X),(X)
8600000US90022,90022,ZCTA5 90022,17207,308,39051,2153,69.2,2.1,38248,2442,0.9,0.5,18906,13108,0.7,0.3,70221,42189,1.6,0.6,36516,4848,0.0,0.2,-,**,26.1,1.9,41880,4029,1.6,0.5,32063,21316,95.4,0.9,39375,2099,2.1,0.5,40200,11268,3.2,0.8,32348,7563,39.4,1.8,38774,3892,38.1,1.9,44954,1960,19.2,1.4,28857,2507,14105,382,41267,1797,49.8,2.2,34877,3657,50.2,2.2,47013,3161,53.4,2.9,47574,2629,31.3,2.8,26214,2804,15.2,2.0,40253,7171,3102,335,18799,2661,58.2,5.6,14974,1938,49.1,5.3,13499,1265,9.1,2.8,35179,8997,41.8,5.6,27944,9519,34.3,5.9,20896,4985,7.5,3.1,40781,12504,46.8,(X),(X),(X),46.3,(X),(X),(X),36.1,(X),(X),(X)
8600000US90023,90023,ZCTA5 90023,10860,216,37082,2152,51.7,2.8,36329,1967,1.0,0.6,40859,12303,0.8,0.4,22500,10785,1.4,0.4,21538,12432,0.0,0.3,-,**,43.3,2.8,38112,4065,1.8,0.6,51860,5157,95.3,1.0,37351,2330,2.2,0.7,36471,11429,3.1,0.9,33705,13625,43.2,2.7,38402,4264,36.6,2.5,41402,2145,17.1,1.9,22825,3403,9200,264,37247,2921,54.1,2.6,32349,2615,45.9,2.6,42627,3770,57.9,3.1,40956,1912,26.5,2.7,24764,2425,15.6,2.2,39426,12947,1660,216,17316,3718,49.5,6.1,13623,1568,42.8,5.8,12754,1536,6.7,3.1,26071,26089,50.5,6.1,26452,9075,32.0,6.8,20673,6221,18.5,5.8,40022,6483,39.0,(X),(X),(X),38.7,(X),(X),(X),28.6,(X),(X),(X)
8600000US90024,90024,ZCTA5 90024,17261,410,59125,6610,71.8,2.0,73341,7444,2.4,0.9,105417,150065,0.1,0.1,-,**,19.8,1.8,31193,8848,0.1,0.2,-,**,1.8,0.7,12788,15989,4.0,1.1,45700,35147,4.3,1.1,40543,19577,69.4,2.1,73911,9515,19.8,1.8,8697,2048,34.0,2.4,70556,7156,24.4,1.9,110795,15001,21.9,1.9,77995,19105,5454,301,146330,19675,30.4,3.9,168158,39626,69.6,3.9,133971,22548,81.8,3.5,165842,18371,11.2,2.8,53527,14316,6.9,2.5,126087,35538,11807,451,38433,4999,52.5,3.0,38470,6084,35.4,3.0,41710,6685,17.0,2.1,24293,7901,47.5,3.0,38365,7961,30.1,2.5,44110,3809,17.4,2.6,27875,13557,28.7,(X),(X),(X),30.5,(X),(X),(X),27.8,(X),(X),(X)
8600000US90025,90025,ZCTA5 90025,21577,408,71278,4458,68.2,2.5,69023,5948,2.2,0.8,86101,18113,0.7,0.5,49112,15060,20.0,1.8,91042,14866,0.2,0.1,183333,51338,4.8,1.4,51750,23010,3.9,1.0,84250,26085,13.0,1.6,53854,12000,61.0,2.4,70658,7411,5.8,1.1,27917,16618,52.8,2.6,85399,4494,26.2,2.2,71382,10086,15.2,1.3,46892,6063,8509,528,89581,4995,35.1,4.3,94647,13039,64.9,4.3,88214,4719,70.3,3.7,110549,9506,17.1,3.1,55323,9586,12.6,2.9,46419,9757,13068,528,61637,2910,51.8,3.0,57603,4204,37.9,2.5,52184,4300,13.9,2.2,82928,16774,48.2,3.0,66020,8459,32.2,2.6,59199,6059,16.0,2.3,97188,15171,25.1,(X),(X),(X),28.2,(X),(X),(X),22.9,(X),(X),(X)
8600000US90026,90026,ZCTA5 90026,25139,389,46435,2256,68.4,1.7,50098,2796,4.0,0.9,29861,12152,0.5,0.3,48750,53612,16.4,1.2,44818,5802,0.1,0.1,66053,25761,8.9,1.0,35694,4677,1.7,0.5,60817,20979,43.6,1.7,37242,2660,34.7,1.7,72062,5612,3.3,0.7,29474,4481,50.0,1.8,55311,4956,32.3,1.6,44651,4717,14.4,0.9,33117,2737,13285,463,45802,3256,44.5,2.7,38371,3484,55.5,2.7,51243,4061,59.2,2.6,57176,3670,28.6,2.4,31110,3744,12.2,1.8,37869,5384,11854,523,43845,3155,44.9,3.3,43223,5218,31.8,2.9,32080,4859,13.2,2.0,82535,14474,55.1,3.3,44336,3899,37.4,2.8,34302,3951,17.6,2.4,72984,13293,43.8,(X),(X),(X),47.8,(X),(X),(X),37.6,(X),(X),(X)
8600000US90027,90027,ZCTA5 90027,21485,355,50316,2385,70.4,1.8,48008,4420,3.7,0.7,50188,24043,0.2,0.2,41094,120606,12.7,1.2,62141,5143,0.2,0.2,-,**,8.9,1.3,41563,8616,4.0,0.9,54521,21428,17.4,1.4,41429,4584,63.3,1.8,50258,4437,2.9,0.6,24453,6218,47.0,1.9,60822,2913,31.6,1.8,51773,4934,18.5,1.4,22717,2625,8582,400,59460,5612,36.4,2.6,60634,10848,63.6,2.6,58571,6472,68.1,3.2,68023,5998,21.9,2.8,28850,7769,10.0,1.9,57604,17030,12903,447,44617,4734,48.5,2.6,40382,3978,38.2,2.6,30441,5296,10.3,1.6,69583,9602,51.5,2.6,50741,5645,37.2,3.0,37370,5105,14.3,2.1,91855,11989,29.7,(X),(X),(X),36.5,(X),(X),(X),24.5,(X),(X),(X)
8600000US90028,90028,ZCTA5 90028,15621,498,31742,2322,66.1,2.9,34240,4274,7.4,1.8,22314,7255,0.9,0.6,39554,12262,8.1,1.5,27240,11973,0.1,0.2,-,**,14.3,2.1,29734,6966,3.1,1.0,20554,2210,22.9,2.4,32860,4460,58.8,2.8,33374,3633,10.4,1.9,15550,5069,50.8,2.5,43018,4373,24.5,2.0,35565,7591,14.3,1.4,14056,2626,3992,337,37835,4857,34.4,4.8,35065,4609,65.6,4.8,40875,8095,55.7,5.0,41224,7996,31.6,5.2,34020,6184,12.7,4.0,37043,12863,11629,526,29624,2638,41.6,2.9,24769,5410,34.7,3.0,19910,4174,6.9,1.7,51468,5541,58.4,2.9,31906,2559,43.5,3.2,26440,3681,14.9,2.9,65633,9654,35.2,(X),(X),(X),40.9,(X),(X),(X),33.1,(X),(X),(X)
8600000US90029,90029,ZCTA5 90029,14129,270,35253,2055,48.8,2.5,38955,4147,4.0,0.9,20750,14138,0.2,0.2,25375,30333,16.5,1.5,38802,8970,0.0,0.2,-,**,27.8,2.4,30988,1905,2.7,0.7,45962,10985,48.3,2.1,32205,1667,29.8,2.1,42034,3015,4.5,1.0,31208,8276,43.0,2.4,40617,2389,36.8,2.4,36446,3006,15.8,1.8,19758,3464,7733,309,34696,2827,47.3,3.1,29375,3423,52.7,3.1,44382,4162,58.9,3.6,40965,5422,29.3,3.3,27046,3625,11.8,2.5,39625,14076,6396,378,31075,2556,41.7,3.2,24091,5357,32.1,3.0,15436,2845,9.6,2.2,47267,7141,58.3,3.2,35887,5205,40.7,3.6,27362,3722,17.7,2.5,56858,5149,39.4,(X),(X),(X),40.2,(X),(X),(X),36.3,(X),(X),(X)
8600000US90031,90031,ZCTA5 90031,11286,216,34656,2301,40.5,2.3,33918,3729,1.6,0.7,26181,34436,1.0,0.5,18125,41701,26.1,1.6,35578,6069,0.3,0.4,-,**,28.1,2.3,34934,3467,2.4,0.7,39020,9709,62.8,1.9,32718,2677,8.8,1.0,70179,23086,3.0,0.9,27826,8155,38.3,2.4,35945,3260,39.2,2.7,41261,4897,19.5,1.8,23635,4510,8285,253,35369,2657,46.7,2.8,30462,3848,53.3,2.8,40345,5578,59.9,3.5,44387,5715,27.9,2.8,26092,3324,12.2,2.7,30064,5152,3001,241,27589,4153,50.5,5.2,26011,5186,36.0,4.8,15393,4407,14.5,4.0,53828,20708,49.5,5.2,30795,5877,38.5,4.8,20758,2262,11.0,3.5,72083,10967,38.3,(X),(X),(X),39.3,(X),(X),(X),30.8,(X),(X),(X)
8600000US90032,90032,ZCTA5 90032,13035,187,45208,2162,53.1,2.2,46156,3281,2.2,0.7,37344,9419,1.3,0.6,24293,36186,10.3,1.2,44901,8333,0.1,0.1,-,**,31.1,2.1,43412,4292,1.9,0.6,68182,10820,77.5,1.7,42692,2218,9.1,1.4,73913,15234,2.2,0.7,32468,7009,37.4,2.3,47307,4727,39.5,2.1,50554,5884,20.8,1.4,35847,3485,9889,277,45417,2447,44.5,2.2,38742,2293,55.5,2.2,53039,7390,56.4,2.6,58714,4308,29.8,2.3,34447,4070,13.8,2.1,40108,4621,3146,253,32600,6311,41.7,4.7,22440,5214,33.9,4.8,16769,2972,7.9,2.7,60417,48955,58.3,4.7,44899,7824,41.0,4.8,41037,5023,17.3,3.9,75509,9929,39.3,(X),(X),(X),41.0,(X),(X),(X),31.4,(X),(X),(X)
8600000US90033,90033,ZCTA5 90033,12967,255,27190,1459,54.3,2.4,26057,2117,1.4,0.5,17000,7005,0.8,0.5,11667,3464,7.7,1.1,24803,5240,0.2,0.1,60500,73237,33.5,2.6,31626,2961,2.1,0.6,29833,16784,88.3,1.2,27755,1851,2.5,0.7,32727,16163,5.2,1.0,23074,5395,37.5,2.3,32835,2196,38.3,2.8,27287,2681,18.9,1.7,19929,2231,9469,311,30484,2274,58.0,2.8,26214,1599,42.0,2.8,37035,2835,51.4,3.3,38386,3330,35.5,2.7,19522,2719,13.2,2.1,32206,6192,3498,323,16107,1404,50.9,4.3,14261,1732,43.2,4.1,13158,1860,7.7,2.9,26369,9095,49.1,4.3,18431,2937,36.0,4.0,15521,2252,13.1,3.4,27277,8865,42.9,(X),(X),(X),45.5,(X),(X),(X),29.3,(X),(X),(X)
8600000US90034,90034,ZCTA5 90034,25836,462,56743,2920,61.9,1.8,58994,3895,10.5,1.2,50656,8734,0.2,0.2,61635,18816,18.4,1.3,60012,6177,0.4,0.3,89493,5004,4.7,0.9,40176,12460,4.0,0.8,54926,23301,21.4,1.7,41778,5311,46.6,1.9,67052,5056,7.3,1.2,37277,7646,52.9,2.0,62468,5208,27.9,2.1,59288,6369,11.9,1.1,41547,7622,11684,528,64122,6386,43.6,2.8,60436,7872,56.4,2.8,66028,8311,70.8,2.9,80470,5185,21.2,3.0,36940,7105,8.1,1.7,55982,15215,14152,565,51066,2638,49.2,3.0,52549,3063,35.6,2.8,46690,4808,13.5,1.9,74944,11951,50.8,3.0,49387,4064,34.6,2.6,44531,3265,16.2,2.5,67886,8387,33.2,(X),(X),(X),35.1,(X),(X),(X),30.0,(X),(X),(X)
8600000US90035,90035,ZCTA5 90035,13367,355,75327,4307,74.3,2.5,75625,5837,9.0,1.6,56141,12749,0.3,0.3,-,**,8.2,1.6,81898,21421,0.1,0.1,-,**,5.0,1.6,82166,8598,3.2,1.0,80966,14726,9.3,2.0,80916,7585,70.1,2.6,75901,7074,3.7,1.2,62708,29797,41.2,2.7,88328,9584,33.4,2.8,79258,5315,21.8,2.0,36102,4368,6422,369,92364,6739,42.7,3.3,103580,23200,57.3,3.3,87512,9528,78.8,3.5,109327,11635,15.5,3.4,41875,13450,5.8,2.3,55150,15073,6945,409,56138,8702,57.3,4.3,52386,5607,41.2,4.0,36411,4424,16.0,3.4,84100,26425,42.7,4.3,67400,15271,26.7,3.9,60030,21680,16.0,3.2,74428,10179,28.5,(X),(X),(X),27.3,(X),(X),(X),28.8,(X),(X),(X)
8600000US90036,90036,ZCTA5 90036,18450,425,71049,3616,70.0,2.6,71649,3916,3.6,1.0,79231,38155,0.1,0.2,-,**,17.4,1.9,71439,13305,0.2,0.2,-,**,4.9,1.3,72065,26424,3.8,0.9,60213,27657,8.7,1.7,59107,16014,66.5,2.6,72579,4063,6.3,1.3,25144,16478,55.9,2.1,76087,5022,26.8,2.2,81171,4406,11.0,1.4,41573,5876,6509,376,88697,9909,39.4,3.9,88875,11912,60.6,3.9,88649,14557,74.4,3.3,104911,7520,15.6,3.1,47656,17349,10.0,2.7,40395,7611,11941,475,61432,5563,51.2,3.4,53497,6522,38.1,3.0,48704,4976,13.2,2.1,93638,7842,48.8,3.4,67706,6396,35.2,3.1,58321,8333,13.6,2.3,115903,14743,24.0,(X),(X),(X),24.9,(X),(X),(X),23.6,(X),(X),(X)
8600000US90037,90037,ZCTA5 90037,16334,310,26638,1526,15.9,1.9,35797,4794,29.0,1.6,21924,1651,0.8,0.4,22024,41229,2.1,0.6,11923,843,0.0,0.2,-,**,50.6,2.0,28117,2119,1.8,0.5,35568,16066,66.7,1.5,29147,1899,1.1,0.5,51042,11352,4.7,0.8,23842,3307,43.9,2.1,26786,1870,36.7,2.0,30909,3335,14.7,1.5,19052,2806,12061,356,27929,1574,61.6,2.3,22776,2423,38.4,2.3,37490,3375,44.9,2.8,36682,2919,40.7,2.8,20188,2053,14.4,2.1,27078,3891,4273,372,15094,1817,52.3,4.6,14278,1151,43.2,4.3,12939,1079,9.2,2.6,21773,3242,47.7,4.6,20150,5905,33.7,4.1,12402,1476,13.9,3.3,30625,5339,31.1,(X),(X),(X),28.5,(X),(X),(X),26.5,(X),(X),(X)
8600000US90038,90038,ZCTA5 90038,11935,292,33850,2590,49.3,2.7,36768,4201,7.0,1.7,28882,11619,0.4,0.3,16094,26921,7.1,1.2,41071,18845,0.0,0.3,-,**,31.2,2.4,30805,2184,4.9,1.4,31445,10254,44.3,2.1,30176,3189,38.8,2.6,40859,3350,7.1,1.3,21906,5909,48.8,2.4,43371,3619,31.2,2.4,31544,3821,12.9,1.6,19881,3252,5146,278,37628,4227,50.3,4.3,28727,3149,49.7,4.3,48371,10182,54.4,4.7,43819,7310,31.9,4.3,30100,9229,13.7,3.5,36838,10054,6789,346,30765,4595,45.5,4.2,22641,2621,35.7,4.0,18851,3562,9.8,2.4,60179,16283,54.5,4.2,35142,2970,39.2,4.1,27500,7383,15.4,2.7,56176,12945,38.3,(X),(X),(X),43.3,(X),(X),(X),33.0,(X),(X),(X)
8600000US90039,90039,ZCTA5 90039,11547,315,67170,5228,62.6,2.9,72500,7622,2.5,0.9,52273,42329,0.5,0.4,51528,109492,16.4,1.9,79756,16728,0.1,0.1,-,**,15.2,2.2,44390,12436,2.8,0.9,53478,27085,32.4,2.1,43772,5082,47.2,2.7,83310,7388,1.2,0.7,47568,28776,44.5,2.7,78175,4398,35.8,2.7,71418,8114,18.5,1.9,37896,4794,6123,401,72311,4684,37.8,3.2,67545,4418,62.2,3.2,77500,9479,70.8,3.8,84500,7966,22.4,3.2,52639,20845,6.8,2.0,60927,12431,5424,390,59531,9755,45.4,4.7,51944,8478,33.9,4.4,37432,13349,11.5,3.2,87432,11894,54.6,4.7,65833,13037,37.4,5.1,52111,14738,17.2,3.2,100091,17703,31.2,(X),(X),(X),33.4,(X),(X),(X),27.8,(X),(X),(X)
8600000US90040,90040,ZCTA5 90040,3551,222,44531,4680,73.6,4.5,42479,5108,0.0,1.0,-,**,0.6,0.7,-,**,1.0,1.0,105729,55091,0.0,1.0,-,**,22.5,4.2,49773,10544,2.4,1.3,52031,36103,95.0,2.0,44632,4648,3.3,1.7,25846,8439,2.4,1.5,32000,13553,33.1,4.0,57536,11193,38.1,4.0,50432,4941,26.3,3.0,26138,5387,2716,172,49583,6787,44.4,5.4,54688,11741,55.6,5.4,47992,4884,67.2,4.7,55906,5432,21.5,4.5,31648,19299,11.4,3.8,43669,11187,835,147,18799,3098,64.4,11.5,17667,8609,55.8,12.5,12794,4423,8.6,6.4,51579,19936,35.6,11.5,26940,12556,29.9,10.9,25690,12092,5.6,5.0,58092,34745,36.0,(X),(X),(X),33.4,(X),(X),(X),34.0,(X),(X),(X)
8600000US90041,90041,ZCTA5 90041,9492,287,64545,4147,59.5,3.0,62016,6607,1.3,0.8,50500,6929,0.7,0.5,"250,000+",***,24.7,2.1,76161,12149,0.1,0.2,-,**,10.0,1.9,64051,6895,3.7,1.2,80806,38446,34.4,2.6,60661,7006,37.6,2.6,70039,14641,2.3,0.9,35495,25389,30.8,2.9,78125,6795,44.0,2.9,77594,8040,22.8,2.1,40213,8814,6313,286,78347,5166,38.0,3.4,81725,5906,62.0,3.4,73926,8775,70.2,3.8,91667,15657,20.6,3.3,54914,10349,9.3,2.6,64728,20664,3179,269,38708,5556,52.0,5.1,41528,6159,38.3,5.3,29271,10180,13.7,4.5,80636,7604,48.0,5.1,35994,5499,35.1,4.8,32654,4134,12.9,3.6,74091,27917,28.6,(X),(X),(X),30.6,(X),(X),(X),23.9,(X),(X),(X)
8600000US90042,90042,ZCTA5 90042,19637,290,51427,2394,54.2,2.0,54577,2818,4.7,1.0,56433,8051,0.8,0.4,35769,26482,13.6,1.1,58517,5185,0.0,0.1,-,**,23.4,1.8,38580,3788,3.2,0.6,56500,32092,57.7,1.7,42506,2847,22.8,1.7,67345,3389,2.2,0.6,27467,10433,41.9,1.9,59601,4361,37.3,1.9,52192,3956,18.6,1.1,36030,4133,13084,455,52817,2675,45.6,2.4,48163,5622,54.4,2.4,56997,4172,62.8,2.7,62275,3116,26.9,2.5,33509,5455,10.3,1.7,52642,7030,6553,392,41261,3032,49.3,3.6,41030,3992,38.7,3.3,34801,6392,10.6,2.2,69474,22439,50.7,3.6,41463,6387,34.9,3.4,35871,5061,15.8,3.0,58188,16428,36.0,(X),(X),(X),37.8,(X),(X),(X),28.8,(X),(X),(X)
8600000US90043,90043,ZCTA5 90043,16328,391,38738,2795,11.7,1.7,49414,13563,72.8,2.5,38020,4022,0.2,0.2,47125,19096,1.2,0.5,74417,79681,0.1,0.1,-,**,11.1,1.7,32580,4979,2.9,0.7,32355,29437,20.1,2.1,39107,5804,3.5,1.0,90795,27987,1.2,0.6,29100,20238,27.8,2.1,38850,4573,44.5,2.4,44184,8935,26.5,1.7,32640,4123,9461,482,55365,3499,42.4,3.1,47960,10011,57.6,3.1,59612,5135,52.5,3.5,73987,3427,37.9,3.3,30448,5059,9.6,1.9,45000,12657,6867,468,23872,3270,61.1,4.2,22748,6012,55.2,4.2,20068,5258,5.8,1.9,53500,26010,38.9,4.2,24874,3593,30.9,4.3,24496,4593,8.1,2.5,27083,13924,34.7,(X),(X),(X),37.7,(X),(X),(X),29.2,(X),(X),(X)
8600000US90044,90044,ZCTA5 90044,26156,505,28344,1938,21.0,1.6,35514,3965,50.0,1.5,24415,1415,0.3,0.2,17361,58666,0.6,0.4,15692,2552,0.2,0.3,18656,10331,25.6,1.6,30176,2336,2.3,0.5,31929,9156,46.5,1.4,32531,1321,1.2,0.5,15795,5186,3.2,0.7,20000,7002,36.4,2.0,28435,3050,42.0,2.0,31797,1498,18.4,1.3,21592,2287,18119,559,32583,1353,54.0,2.4,26289,2095,46.0,2.4,41198,3359,43.5,2.5,43140,3360,43.6,2.3,21801,2094,12.9,1.8,31374,2891,8037,550,17118,1518,56.5,3.3,16406,2561,50.9,3.1,14359,2629,5.6,1.4,32167,8067,43.5,3.3,17716,3876,34.6,3.3,15778,1410,8.9,1.9,35455,12563,42.5,(X),(X),(X),41.8,(X),(X),(X),38.4,(X),(X),(X)
