Region,CalYr,VehClass,MdlYr,Speed,Fuel,VMT,ROG_RUNEX,TOG_RUNEX,CO_RUNEX,NOx_RUNEX,CO2_RUNEX,PM10_RUNEX,PM2_5_RUNEX
Alpine,2016,All Other Buses,1996,85,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1996,90,DSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine,2016,All Other Buses,1998,5,DSL,0.0154564944051,8.90148196372e-08,1.01336596234e-07,9.54655654545e-08,6.45634892652e-07,4.14160318666e-05,2.0360702318e-08,1.94799073485e-08
Alpine,2016,All Other Buses,1998,10,DSL,0.0769366064735,3.3839587748e-07,3.8523794738e-07,4.13765054607e-07,2.47616117388e-06,0.000184979506238,8.1483193093e-08,7.79582662289e-08
Alpine,2016,All Other Buses,1998,15,DSL,0.10383771502,2.32851410575e-07,2.65083605991e-07,4.15904538979e-07,2.11481786168e-06,0.000203031791949,6.79434647359e-08,6.5004260527e-08
Alpine,2016,All Other Buses,1998,20,DSL,0.110123670433,1.08587550127e-07,1.23618659996e-07,3.22749188826e-07,1.64229661927e-06,0.000175417818941,4.21146789533e-08,4.02928165841e-08
Alpine,2016,All Other Buses,1998,25,DSL,0.114689435385,7.7281380718e-08,8.79789691891e-08,2.696060454e-07,1.60085294772e-06,0.000163067537471,3.20241117724e-08,3.06387628728e-08
Alpine,2016,All Other Buses,1998,30,DSL,0.137904754379,7.07426147008e-08,8.05350818179e-08,2.70914636405e-07,1.86199111874e-06,0.000183593348475,3.04235459268e-08,2.91074367972e-08
Alpine,2016,All Other Buses,1998,35,DSL,0.162607868211,6.37398197459e-08,7.25629328235e-08,2.66974632841e-07,2.14714035512e-06,0.000204733394684,2.89773081382e-08,2.77237626151e-08
Alpine,2016,All Other Buses,1998,40,DSL,0.201852354825,6.27141352394e-08,7.13952690893e-08,2.79190534243e-07,2.63818518036e-06,0.000243142890015,3.07469972954e-08,2.94168958027e-08
